GEO_ID,NAME,S1501_C01_001E,S1501_C01_002E,S1501_C01_003E,S1501_C01_004E,S1501_C01_005E,S1501_C01_006E,S1501_C01_007E,S1501_C01_008E,S1501_C01_009E,S1501_C01_010E,S1501_C01_011E,S1501_C01_012E,S1501_C01_013E,S1501_C01_014E,S1501_C01_015E,S1501_C01_016E,S1501_C01_017E,S1501_C01_018E,S1501_C01_019E,S1501_C01_020E,S1501_C01_021E,S1501_C01_022E,S1501_C01_023E,S1501_C01_024E,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,college_educated
Geography,Geographic Area Name,Population 18 to 24 years,Population 18 to 24 years!!Less than high school graduate,Population 18 to 24 years!!High school graduate (includes equivalency),Population 18 to 24 years!!Some college or associate's degree,Population 18 to 24 years!!Bachelor's degree or higher,Population 25 years and over,Population 25 years and over!!Less than 9th grade,"Population 25 years and over!!9th to 12th grade, no diploma",Population 25 years and over!!High school graduate (includes equivalency),"Population 25 years and over!!Some college, no degree",Population 25 years and over!!Associate's degree,Population 25 years and over!!Bachelor's degree,Population 25 years and over!!Graduate or professional degree,Population 25 years and over!!High school graduate or higher,Population 25 years and over!!Bachelor's degree or higher,Population 25 to 34 years,Population 25 to 34 years!!High school graduate or higher,Population 25 to 34 years!!Bachelor's degree or higher,Population 35 to 44 years,Population 35 to 44 years!!High school graduate or higher,Population 35 to 44 years!!Bachelor's degree or higher,Population 45 to 64 years,Population 45 to 64 years!!High school graduate or higher,Population 45 to 64 years!!Bachelor's degree or higher,Population 65 years and over,Population 65 years and over!!High school graduate or higher,Population 65 years and over!!Bachelor's degree or higher,Total-CollegeEducated
0500000US37121,"Mitchell County, North Carolina",1120,99,431,557,33,11175,367,783,3323,2754,1367,1510,1071,10025,2581,1668,1561,421,1524,1499,470,4171,3881,970,3812,3084,720,2614
0500000US37123,"Montgomery County, North Carolina",1850,310,588,819,133,18631,890,2099,6258,3609,2178,2385,1212,15642,3597,3319,2948,805,2792,2224,278,6875,5708,1367,5645,4762,1147,3730
0500000US37125,"Moore County, North Carolina",6457,1206,1832,2567,852,74008,2203,3174,14783,14758,8811,18084,12195,68631,30279,11931,11177,5181,12865,11977,5823,24481,22832,9658,24731,22645,9617,31131
0500000US37127,"Nash County, North Carolina",7802,1442,3248,2344,768,66560,2874,6179,22102,13415,7531,9763,4696,57507,14459,11472,10258,2119,11067,9143,2614,25931,22705,5770,18090,15401,3956,15227
0500000US37129,"New Hanover County, North Carolina",27916,2317,6901,13770,4928,161126,4145,6224,29042,31710,17874,46824,25307,150757,72131,30196,28267,13636,29150,26990,13848,58540,55333,26985,43240,40167,17662,77059
0500000US37131,"Northampton County, North Carolina",1115,228,528,338,21,13012,623,1389,4392,2659,1471,1507,971,11000,2478,1699,1562,147,1555,1419,667,4849,4365,876,4909,3654,788,2499
0500000US37133,"Onslow County, North Carolina",44700,1377,25436,16495,1392,113066,2121,5537,33748,29398,12800,20233,9229,105408,29462,36256,35092,9639,23691,22495,7006,32812,30196,8815,20307,17625,4002,30854
0500000US37135,"Orange County, North Carolina",25492,1112,3588,16133,4659,93289,3185,3138,11790,11048,6454,25681,31993,86966,57674,17478,16467,11769,17013,15652,10869,35697,33277,22134,23101,21570,12902,62333
0500000US37137,"Pamlico County, North Carolina",743,131,346,220,46,9820,381,598,3070,2280,999,1365,1127,8841,2492,1077,1003,200,1317,1216,206,3651,3322,943,3775,3300,1143,2538
0500000US37139,"Pasquotank County, North Carolina",4010,347,1151,2218,294,27998,855,1945,7938,6771,2970,4978,2541,25198,7519,5736,5261,1731,5091,4709,1346,9789,8859,2513,7382,6369,1929,7813
0500000US37141,"Pender County, North Carolina",4577,938,1590,1680,369,44629,1380,2845,12354,9698,5041,8814,4497,40404,13311,6730,6243,2142,8812,7857,3286,17638,16138,4701,11449,10166,3182,13680
0500000US37143,"Perquimans County, North Carolina",915,104,501,265,45,9762,415,881,3089,2484,901,1178,814,8466,1992,1078,961,176,1287,1240,264,3665,3184,708,3732,3081,844,2037
0500000US37145,"Person County, North Carolina",3142,657,1071,1210,204,28000,890,2166,9755,6267,3369,3946,1607,24944,5553,4585,4230,826,4151,3847,1016,11014,9691,2179,8250,7176,1532,5757
0500000US37147,"Pitt County, North Carolina",28795,1679,6767,16256,4093,106434,3486,6185,26245,20895,13578,20921,15124,96763,36045,23779,22532,8712,19969,18199,8178,38074,34861,12729,24612,21171,6426,40138
0500000US37149,"Polk County, North Carolina",1057,310,334,343,70,15566,301,964,4229,3331,1619,3163,1959,14301,5122,1684,1549,447,1985,1709,556,5585,5130,1716,6312,5913,2403,5192
0500000US37151,"Randolph County, North Carolina",11942,2190,4507,4793,452,100816,6325,9846,35278,20959,10634,12722,5052,84645,17774,17342,15658,3345,16586,13440,3263,40519,33313,6603,26369,22234,4563,18226
0500000US37153,"Richmond County, North Carolina",3639,429,1892,1118,200,29068,1402,3197,8895,7333,3536,2988,1717,24469,4705,5271,4472,590,5074,4510,890,11077,9408,1866,7646,6079,1359,4905
0500000US37155,"Robeson County, North Carolina",11776,1812,4583,5006,375,75244,5007,10883,26270,14493,7636,7205,3750,59354,10955,14626,12306,1980,13388,10178,1920,28740,23224,4202,18490,13646,2853,11330
0500000US37157,"Rockingham County, North Carolina",6615,1035,2610,2610,360,66238,2873,7468,22926,15205,7083,7207,3476,55897,10683,10622,9386,1994,10190,8834,1926,26418,22531,3957,19008,15146,2806,11043
0500000US37159,"Rowan County, North Carolina",12969,1644,5513,4694,1118,102418,4419,7805,33109,23290,11753,15294,6748,90194,22042,18814,16767,3989,17524,14777,4321,40074,35934,8790,26006,22716,4942,23160
0500000US37161,"Rutherford County, North Carolina",4647,1008,1674,1541,424,47065,2063,4245,14630,10884,5508,6265,3470,40757,9735,7321,6739,1123,7145,6095,1463,18265,15550,3909,14334,12373,3240,10159
0500000US37163,"Sampson County, North Carolina",5047,767,1559,2374,347,39708,2669,3569,14194,8300,4694,4524,1758,33470,6282,6633,6047,1030,7114,5543,1351,15325,13101,2396,10636,8779,1505,6629
0500000US37165,"Scotland County, North Carolina",3293,487,1122,1429,255,23326,849,3266,8413,4843,2500,2174,1281,19211,3455,4591,3741,609,4107,3398,548,8494,7185,1408,6134,4887,890,3710
0500000US37167,"Stanly County, North Carolina",5106,790,1979,1830,507,44648,1681,4064,14128,9940,6040,6618,2177,38903,8795,8399,7482,1622,7327,6365,1877,16820,14926,3324,12102,10130,1972,9302
0500000US37169,"Stokes County, North Carolina",3287,464,1414,1237,172,33235,1092,2264,12679,7332,3723,4097,2048,29879,6145,4682,4440,797,4649,4321,1206,13805,12489,2321,10099,8629,1821,6317
0500000US37171,"Surry County, North Carolina",5598,781,1984,2374,459,50708,3355,5443,14463,11809,5800,6590,3248,41910,9838,8010,7095,1759,8095,6812,1784,19884,16872,4031,14719,11131,2264,10297
0500000US37173,"Swain County, North Carolina",1225,175,677,352,21,9740,395,857,3424,2115,877,1196,876,8488,2072,1596,1471,303,1650,1530,411,3723,3178,680,2771,2309,678,2093
0500000US37175,"Transylvania County, North Carolina",2450,216,767,1335,132,25533,497,1078,6090,5596,2406,6111,3755,23958,9866,3326,3091,918,3263,3033,1050,8697,8252,3124,10247,9582,4774,9998
0500000US37177,"Tyrrell County, North Carolina",249,1,82,107,59,2567,101,399,1047,525,117,238,140,2067,378,334,228,32,485,304,75,886,830,181,862,705,90,437
0500000US37179,"Union County, North Carolina",22985,3562,8843,8378,2202,158281,6423,8706,36167,30911,14301,40533,21240,143152,61773,23933,21820,8212,32783,29959,15495,69164,63195,29086,32401,28178,8980,63975
0500000US37181,"Vance County, North Carolina",3518,628,1490,1109,291,28655,1777,2396,10261,6429,2498,3682,1612,24482,5294,5319,4506,1020,4512,3665,940,10866,9759,1887,7958,6552,1447,5585
0500000US37183,"Wake County, North Carolina",100438,9438,29080,39380,22540,781308,21846,25423,113488,119106,61749,263970,175726,734039,439696,168275,160556,101696,173395,161957,106038,295584,278533,166060,144054,132993,65902,462236
0500000US37185,"Warren County, North Carolina",1311,308,503,396,104,14049,489,1376,5490,2696,1322,1804,872,12184,2676,2007,1889,434,1962,1690,285,5033,4292,832,5047,4313,1125,2780
0500000US37187,"Washington County, North Carolina",937,149,389,296,103,7950,536,612,2870,2097,867,674,294,6802,968,892,790,53,1084,1046,115,2990,2725,383,2984,2241,417,1071
0500000US37189,"Watauga County, North Carolina",16643,234,2882,11691,1836,31195,937,1420,6474,5310,2185,8049,6820,28838,14869,5568,5084,2960,5110,4759,2764,11379,10616,4883,9138,8379,4262,16705
0500000US37191,"Wayne County, North Carolina",11287,1485,3963,5254,585,78414,4522,6136,23844,17797,9386,11536,5193,67756,16729,16021,14170,3219,13639,11491,3361,29063,24936,6232,19691,17159,3917,17314
0500000US37193,"Wilkes County, North Carolina",5089,423,1970,2530,166,47691,2687,5957,15435,10065,5598,5515,2434,39047,7949,7311,6283,1364,7152,6057,1640,18247,14642,2781,14981,12065,2164,8115
0500000US37195,"Wilson County, North Carolina",6421,1011,2719,2017,674,54121,3474,4956,18529,10590,5605,6660,4307,45691,10967,9505,8294,1839,9451,8231,2200,20227,17425,4610,14938,11741,2318,11641
0500000US37197,"Yadkin County, North Carolina",2938,261,1104,1251,322,26727,1325,2280,9632,6196,3084,3176,1034,23122,4210,4397,4136,772,3908,3463,661,10666,9171,1772,7756,6352,1005,4532
0500000US37199,"Yancey County, North Carolina",1182,269,456,401,56,14050,745,925,4936,2809,1404,2125,1106,12380,3231,2022,1813,627,1951,1847,381,5131,4582,1044,4946,4138,1179,3287
0500000US38001,"Adams County, North Dakota",143,49,60,24,10,1561,58,61,579,372,167,215,109,1442,324,160,135,42,254,209,51,534,507,147,613,591,84,334
0500000US38003,"Barnes County, North Dakota",1138,158,321,582,77,7524,138,213,2244,1633,1039,1748,509,7173,2257,1143,1111,406,1232,1202,399,2693,2622,892,2456,2238,560,2334
0500000US38005,"Benson County, North Dakota",536,91,213,219,13,3343,73,312,983,644,592,514,225,2958,739,592,505,97,639,536,154,1210,1100,245,902,817,243,752
0500000US38007,"Billings County, North Dakota",75,11,40,15,9,706,20,18,236,105,98,136,93,668,229,112,107,38,124,124,40,214,204,105,256,233,46,238
0500000US38009,"Bottineau County, North Dakota",494,29,179,264,22,4472,54,214,1331,1039,607,937,290,4204,1227,651,633,141,698,647,211,1538,1451,457,1585,1473,418,1249
0500000US38011,"Bowman County, North Dakota",211,76,71,51,13,2009,69,128,653,323,288,406,142,1812,548,259,243,102,336,319,146,715,657,133,699,593,167,561
0500000US38013,"Burke County, North Dakota",92,37,39,4,12,1500,28,81,413,418,207,292,61,1391,353,264,249,75,244,231,74,533,491,105,459,420,99,365
0500000US38015,"Burleigh County, North Dakota",8918,760,2700,4099,1359,66815,1248,1963,15179,12468,10085,17998,7874,63604,25872,13244,12646,5491,13480,12962,6053,22883,22061,9354,17208,15935,4974,27231
0500000US38017,"Cass County, North Dakota",27599,1962,6165,13889,5583,119321,2061,2916,21609,25022,16065,34792,16856,114344,51648,31576,30676,15430,26367,25032,13071,37224,35769,14831,24154,22867,8316,57231
0500000US38019,"Cavalier County, North Dakota",253,35,53,107,58,2561,55,122,644,731,440,497,72,2384,569,299,274,113,331,331,95,931,883,214,1000,896,147,627
0500000US38021,"Dickey County, North Dakota",563,87,145,295,36,3215,108,170,836,677,554,663,207,2937,870,490,421,173,543,518,238,1210,1156,281,972,842,178,906
0500000US38023,"Divide County, North Dakota",112,14,27,54,17,1567,66,116,321,433,312,248,71,1385,319,181,154,31,259,239,98,593,522,113,534,470,77,336
0500000US38025,"Dunn County, North Dakota",181,40,93,43,5,2832,74,132,915,641,488,458,124,2626,582,574,539,145,471,432,87,1033,972,202,754,683,148,587
0500000US38027,"Eddy County, North Dakota",78,25,32,21,0,1777,65,64,534,346,267,383,118,1648,501,249,229,53,259,248,105,647,645,200,622,526,143,501
0500000US38029,"Emmons County, North Dakota",190,56,20,51,63,2469,167,108,766,630,287,364,147,2194,511,330,315,118,257,251,75,939,899,160,943,729,158,574
0500000US38031,"Foster County, North Dakota",144,8,1,101,34,2491,60,110,614,580,449,565,113,2321,678,454,438,187,362,357,189,897,857,155,778,669,147,712
0500000US38033,"Golden Valley County, North Dakota",90,14,43,32,1,1219,22,20,380,359,218,173,47,1177,220,135,132,49,177,175,55,483,472,26,424,398,90,221
0500000US38035,"Grand Forks County, North Dakota",14093,526,2737,8353,2477,43215,687,1162,9195,10122,5990,10123,5936,41366,16059,11266,10773,4684,8214,7860,3472,13540,13075,5057,10195,9658,2846,18536
0500000US38037,"Grant County, North Dakota",67,6,25,14,22,1705,88,93,558,385,219,308,54,1524,362,248,214,52,192,190,104,608,579,126,657,541,80,384
0500000US38039,"Griggs County, North Dakota",113,5,12,42,54,1689,58,51,535,390,193,341,121,1580,462,177,173,61,188,187,68,650,616,135,674,604,198,516
0500000US38041,"Hettinger County, North Dakota",174,25,78,56,15,1815,60,66,613,550,186,254,86,1689,340,279,267,57,326,307,72,567,547,104,643,568,107,355
0500000US38043,"Kidder County, North Dakota",162,6,51,105,0,1647,39,96,527,333,302,307,43,1512,350,162,142,32,258,249,77,588,552,138,639,569,103,350
0500000US38045,"LaMoure County, North Dakota",253,72,68,72,41,2896,144,88,905,708,350,579,122,2664,701,337,295,117,430,424,127,1023,959,269,1106,986,188,742
0500000US38047,"Logan County, North Dakota",123,38,39,35,11,1350,92,44,411,220,229,299,55,1214,354,224,221,80,132,130,63,481,454,134,513,409,77,365
0500000US38049,"McHenry County, North Dakota",291,64,111,97,19,3720,138,181,1263,865,496,642,135,3401,777,525,489,173,648,603,188,1399,1295,243,1148,1014,173,796
0500000US38051,"McIntosh County, North Dakota",63,27,18,15,3,1988,163,67,729,343,348,246,92,1758,338,287,286,66,293,266,83,629,594,94,779,612,95,341
0500000US38053,"McKenzie County, North Dakota",892,61,318,296,217,8927,259,424,2380,2343,1486,1616,419,8244,2035,2781,2620,737,1817,1651,350,3024,2780,583,1305,1193,365,2252
0500000US38055,"McLean County, North Dakota",547,111,147,229,60,7152,203,255,2235,1579,1173,1362,345,6694,1707,978,925,353,1058,1019,341,2605,2461,532,2511,2289,481,1767
0500000US38057,"Mercer County, North Dakota",477,72,107,281,17,5929,227,341,1482,1432,1109,1064,274,5361,1338,877,851,210,1055,997,402,2173,1983,416,1824,1530,310,1355
0500000US38059,"Morton County, North Dakota",2508,315,499,1226,468,23058,607,668,6623,5450,2964,5291,1455,21783,6746,4851,4654,1428,4787,4580,1979,7792,7514,1994,5628,5035,1345,7214
0500000US38061,"Mountrail County, North Dakota",742,166,266,274,36,6094,230,465,1949,1344,743,864,499,5399,1363,1297,1215,307,1325,1067,229,2223,1953,592,1249,1164,235,1399
0500000US38063,"Nelson County, North Dakota",137,31,49,42,15,2259,41,111,622,486,363,475,161,2107,636,296,292,106,291,284,86,832,797,271,840,734,173,651
0500000US38065,"Oliver County, North Dakota",94,8,24,56,6,1251,29,39,361,359,207,182,74,1183,256,138,137,59,189,189,40,454,433,88,470,424,69,262
0500000US38067,"Pembina County, North Dakota",418,109,138,76,95,4915,191,209,1581,1098,709,854,273,4515,1127,657,626,160,829,776,198,1696,1594,363,1733,1519,406,1222
0500000US38069,"Pierce County, North Dakota",293,4,114,123,52,2816,72,101,892,582,383,593,193,2643,786,400,399,57,468,448,222,972,937,363,976,859,144,838
0500000US38071,"Ramsey County, North Dakota",904,105,378,331,90,7958,174,373,2230,1738,1243,1709,491,7411,2200,1404,1302,326,1278,1187,436,2766,2684,754,2510,2238,684,2290
0500000US38073,"Ransom County, North Dakota",448,91,146,182,29,3932,147,221,1212,889,639,612,212,3564,824,588,532,119,749,678,154,1373,1239,362,1222,1115,189,853
0500000US38075,"Renville County, North Dakota",190,13,102,34,41,1570,83,42,520,423,156,262,84,1445,346,259,249,55,234,222,53,621,560,158,456,414,80,387
0500000US38077,"Richland County, North Dakota",2191,163,614,1265,149,10736,199,346,2735,2561,2213,2155,527,10191,2682,1823,1740,586,1857,1748,529,3817,3659,819,3239,3044,748,2831
0500000US38079,"Rolette County, North Dakota",986,253,258,362,113,7128,229,917,1862,1777,1162,769,412,5982,1181,1479,1244,141,1403,1226,242,2676,2306,525,1570,1206,273,1294
0500000US38081,"Sargent County, North Dakota",259,29,120,92,18,2782,68,148,938,631,466,400,131,2566,531,495,483,151,412,392,72,1008,940,163,867,751,145,549
0500000US38083,"Sheridan County, North Dakota",72,15,17,33,7,1032,22,73,377,243,108,193,16,937,209,125,108,53,147,142,42,340,316,58,420,371,56,216
0500000US38085,"Sioux County, North Dakota",410,90,115,203,2,2068,59,211,757,502,308,166,65,1798,231,431,336,15,406,317,38,882,817,135,349,328,43,233
0500000US38087,"Slope County, North Dakota",35,0,13,20,2,619,6,48,209,113,102,113,28,565,141,72,72,2,89,80,26,239,212,58,219,201,55,143
0500000US38089,"Stark County, North Dakota",2582,434,838,1144,166,21357,797,1085,6457,4889,2327,4405,1397,19475,5802,5083,4760,1479,4742,4425,1595,7077,6492,1860,4455,3798,868,5968
0500000US38091,"Steele County, North Dakota",106,46,23,15,22,1261,19,50,353,322,144,343,30,1192,373,175,175,89,213,211,52,374,336,86,499,470,146,395
0500000US38093,"Stutsman County, North Dakota",2153,206,444,1237,266,14849,452,622,5552,2923,1673,2617,1010,13775,3627,2604,2549,663,2515,2357,788,5401,5050,1383,4329,3819,793,3893
0500000US38095,"Towner County, North Dakota",78,8,52,15,3,1507,83,75,428,386,250,232,53,1349,285,133,127,28,211,200,76,636,555,107,527,467,74,288
0500000US38097,"Traill County, North Dakota",776,52,260,384,80,5427,129,213,1412,1084,895,1212,482,5085,1694,897,818,249,899,843,395,2032,1946,612,1599,1478,438,1774
0500000US38099,"Walsh County, North Dakota",742,119,324,231,68,7283,449,457,2519,1480,955,1006,417,6377,1423,1008,891,238,1155,1029,300,2860,2432,495,2260,2025,390,1491
0500000US38101,"Ward County, North Dakota",8053,860,2893,3340,960,44431,955,1231,12765,11059,5241,9088,4092,42245,13180,11710,11322,3407,9270,8771,3327,13996,13211,4300,9455,8941,2146,14140
0500000US38103,"Wells County, North Dakota",273,22,88,130,33,2746,120,105,1037,582,291,511,100,2521,611,388,378,117,342,304,46,1007,975,261,1009,864,187,644
0500000US38105,"Williams County, North Dakota",2898,370,1226,1218,84,24655,537,1770,8302,4474,3718,3766,2088,22348,5854,6585,5919,1376,6623,5999,1930,7561,7129,1805,3886,3301,743,5938
0500000US39001,"Adams County, Ohio",2125,292,1084,504,245,18784,760,2027,8489,2963,1868,1383,1294,15997,2677,3070,2813,575,3071,2781,457,7542,6488,1040,5101,3915,605,2922
0500000US39003,"Allen County, Ohio",9282,969,3976,3684,653,68410,1148,4056,27871,14546,7152,8513,5124,63206,13637,12333,11633,2610,12169,11178,2953,24920,23163,4707,18988,17232,3367,14290
0500000US39005,"Ashland County, Ohio",4551,635,1869,1787,260,35936,1086,2166,15602,6067,3086,5259,2670,32684,7929,5966,5262,1453,5951,5291,1344,13538,12661,3017,10481,9470,2115,8189
0500000US39007,"Ashtabula County, Ohio",7384,1436,3956,1822,170,68600,2716,5846,28976,14022,6084,7253,3703,60038,10956,11627,10215,1715,11156,9512,1829,26476,23812,4403,19341,16499,3009,11126
0500000US39009,"Athens County, Ohio",16056,504,4007,10206,1339,36357,517,2457,10825,6463,3215,6041,6839,33383,12880,7380,6959,3313,6592,6300,2493,13332,11829,3916,9053,8295,3158,14219
0500000US39011,"Auglaize County, Ohio",3624,422,1664,1240,298,31572,467,1556,13101,5908,3987,4029,2524,29549,6553,5471,5316,1355,5247,5047,1595,12001,11302,2463,8853,7884,1140,6851
0500000US39013,"Belmont County, Ohio",5176,694,3016,1225,241,48385,895,2952,22186,7727,5568,5619,3438,44538,9057,7795,7084,1455,8306,7925,2358,18174,16798,2960,14110,12731,2284,9298
0500000US39015,"Brown County, Ohio",3143,274,2037,736,96,30555,863,2875,14026,5187,2783,3110,1711,26817,4821,5086,4560,691,5216,4668,1260,12048,10636,1887,8205,6953,983,4917
0500000US39017,"Butler County, Ohio",46582,4225,16852,21328,4177,251466,7605,14569,80506,46368,20615,52329,29474,229292,81803,46108,43538,16077,48307,43966,18349,96516,88395,31799,60535,53393,15578,85980
0500000US39019,"Carroll County, Ohio",1965,422,1087,318,138,19265,840,1130,9273,3193,2126,1749,954,17295,2703,2841,2442,406,2895,2625,381,7677,7011,1157,5852,5217,759,2841
0500000US39021,"Champaign County, Ohio",2847,478,1429,870,70,27314,479,1754,11723,5667,2472,3491,1728,25081,5219,4700,4423,1050,4505,4210,1218,10768,9857,1795,7341,6591,1156,5289
0500000US39023,"Clark County, Ohio",11252,1658,5046,3841,707,93570,2124,7923,35185,21194,9800,10774,6570,83523,17344,16056,14260,2753,15282,13791,3367,35117,31442,6288,27115,24030,4936,18051
0500000US39025,"Clermont County, Ohio",16231,2146,7777,4670,1638,146601,3283,8659,46715,28275,13648,28996,17025,134659,46021,26194,24632,9098,27041,25505,10931,55892,51635,17263,37474,32887,8729,47659
0500000US39027,"Clinton County, Ohio",4142,267,1774,1827,274,28257,478,1895,11388,5713,3116,3536,2131,25884,5667,4728,4491,1090,4960,4555,1175,10961,10002,1783,7608,6836,1619,5941
0500000US39029,"Columbiana County, Ohio",7437,1128,3528,2026,755,73257,1799,5758,32712,13016,8225,7922,3825,65700,11747,11272,10320,2126,11741,10600,2464,28573,25857,3841,21671,18923,3316,12502
0500000US39031,"Coshocton County, Ohio",2580,578,1277,617,108,25239,1813,1965,10486,4253,2495,2827,1400,21461,4227,4281,3423,574,4224,3508,850,9516,8432,1546,7218,6098,1257,4335
0500000US39033,"Crawford County, Ohio",3200,456,1681,837,226,29399,764,2029,13556,5232,3260,2800,1758,26606,4558,4755,4431,1018,4677,4432,821,11271,10139,1504,8696,7604,1215,4784
