state_name,state_code,county_name,population,total_votes,_merge
Texas,TX,Edwards County,1393.0,1005.0,both
Texas,TX,El Paso County,869880.0,251371.0,both
Texas,TX,Ellis County,222829.0,99485.0,both
Texas,TX,Erath County,44195.0,18350.0,both
Texas,TX,Falls County,17286.0,6276.0,both
Texas,TX,Fannin County,37571.0,16385.0,both
Texas,TX,Fayette County,25474.0,13327.0,both
Texas,TX,Fisher County,3612.0,1829.0,both
Texas,TX,Floyd County,5090.0,2089.0,both
Texas,TX,Foard County,1079.0,545.0,both
Texas,TX,Fort Bend County,916778.0,362259.0,both
Texas,TX,Franklin County,10735.0,5310.0,both
Texas,TX,Freestone County,20441.0,9045.0,both
Texas,TX,Frio County,17987.0,4933.0,both
Texas,TX,Gaines County,22523.0,6416.0,both
Texas,TX,Galveston County,361744.0,158933.0,both
Texas,TX,Garza County,4517.0,1599.0,both
Texas,TX,Gillespie County,27733.0,16482.0,both
Texas,TX,Glasscock County,1141.0,663.0,both
Texas,TX,Goliad County,7144.0,3984.0,both
Texas,TX,Gonzales County,19930.0,7755.0,both
Texas,TX,Gray County,20916.0,7580.0,both
Texas,TX,Grayson County,146907.0,65888.0,both
Texas,TX,Gregg County,126243.0,46699.0,both
Texas,TX,Grimes County,32384.0,14043.0,both
Texas,TX,Guadalupe County,188454.0,85097.0,both
Texas,TX,Hale County,31761.0,9278.0,both
Texas,TX,Hall County,2818.0,1149.0,both
Texas,TX,Hamilton County,8619.0,4464.0,both
Texas,TX,Hansford County,5071.0,1999.0,both
Texas,TX,Hardeman County,3490.0,1405.0,both
Texas,TX,Hardin County,58261.0,28157.0,both
Texas,TX,Harris County,4835125.0,1556310.0,both
Texas,TX,Harrison County,70895.0,30226.0,both
Texas,TX,Hartley County,5145.0,2016.0,both
Texas,TX,Haskell County,5385.0,2246.0,both
Texas,TX,Hays County,280486.0,125688.0,both
Texas,TX,Hemphill County,3189.0,1612.0,both
Texas,TX,Henderson County,86158.0,38528.0,both
Texas,TX,Hidalgo County,898471.0,217194.0,both
Texas,TX,Hill County,38101.0,16703.0,both
Texas,TX,Hockley County,21460.0,7987.0,both
Texas,TX,Hood County,67774.0,36538.0,both
Texas,TX,Hopkins County,38172.0,16773.0,both
Texas,TX,Houston County,22066.0,9362.0,both
Texas,TX,Howard County,30554.0,9640.0,both
Texas,TX,Hudspeth County,3451.0,1038.0,both
Texas,TX,Hunt County,113347.0,46703.0,both
Texas,TX,Hutchinson County,20033.0,8241.0,both
Texas,TX,Irion County,1549.0,868.0,both
Texas,TX,Jack County,8875.0,4201.0,both
Texas,TX,Jackson County,15221.0,6329.0,both
Texas,TX,Jasper County,32694.0,15839.0,both
Texas,TX,Jeff Davis County,1856.0,1169.0,both
Texas,TX,Jefferson County,251496.0,86272.0,both
Texas,TX,Jim Hogg County,4720.0,1585.0,both
Texas,TX,Jim Wells County,38662.0,13268.0,both
Texas,TX,Johnson County,202906.0,80691.0,both
Texas,TX,Jones County,20381.0,6946.0,both
Texas,TX,Karnes County,15018.0,5075.0,both
Texas,TX,Kaufman County,185690.0,69366.0,both
Texas,TX,Kendall County,50537.0,29295.0,both
Texas,TX,Kenedy County,343.0,158.0,both
Texas,TX,Kent County,734.0,445.0,both
Texas,TX,Kerr County,53915.0,28156.0,both
Texas,TX,Kimble County,4442.0,2402.0,both
Texas,TX,King County,217.0,135.0,both
Texas,TX,Kinney County,3148.0,1419.0,both
Texas,TX,Kleberg County,30069.0,10010.0,both
Texas,TX,Knox County,3302.0,1376.0,both
Texas,TX,La Salle County,6537.0,2360.0,both
Texas,TX,Lamar County,51127.0,21236.0,both
Texas,TX,Lamb County,12711.0,4151.0,both
Texas,TX,Lampasas County,23262.0,11296.0,both
Texas,TX,Lavaca County,20571.0,10486.0,both
Texas,TX,Lee County,18240.0,8413.0,both
Texas,TX,Leon County,16538.0,9060.0,both
Texas,TX,Liberty County,108272.0,31316.0,both
Texas,TX,Limestone County,22250.0,9069.0,both
Texas,TX,Lipscomb County,2906.0,1259.0,both
Texas,TX,Live Oak County,11584.0,5092.0,both
Texas,TX,Llano County,22875.0,13622.0,both
Texas,TX,Loving County,43.0,97.0,both
Texas,TX,Lubbock County,320940.0,124972.0,both
Texas,TX,Lynn County,5761.0,2567.0,both
Texas,TX,Madison County,13742.0,5489.0,both
Texas,TX,Marion County,9571.0,4714.0,both
Texas,TX,Martin County,5216.0,2083.0,both
Texas,TX,Mason County,3931.0,2526.0,both
Texas,TX,Matagorda County,36359.0,13308.0,both
Texas,TX,Maverick County,57762.0,15743.0,both
Texas,TX,McCulloch County,7452.0,3513.0,both
Texas,TX,McLennan County,268583.0,99490.0,both
Texas,TX,McMullen County,568.0,487.0,both
Texas,TX,Medina County,54797.0,24598.0,both
Texas,TX,Menard County,1958.0,1039.0,both
Texas,TX,Midland County,177108.0,58800.0,both
Texas,TX,Milam County,25951.0,11093.0,both
Texas,TX,Mills County,4548.0,2741.0,both
Texas,TX,Mitchell County,9075.0,2513.0,both
Texas,TX,Montague County,21598.0,11097.0,both
Texas,TX,Montgomery County,711354.0,307134.0,both
Texas,TX,Moore County,21190.0,5359.0,both
Texas,TX,Morris County,12066.0,5433.0,both
Texas,TX,Motley County,1020.0,650.0,both
Texas,TX,Nacogdoches County,65375.0,25470.0,both
Texas,TX,Navarro County,55635.0,19829.0,both
Texas,TX,Newton County,12039.0,5749.0,both
Texas,TX,Nolan County,14306.0,5114.0,both
Texas,TX,Nueces County,352289.0,121614.0,both
Texas,TX,Ochiltree County,9704.0,3008.0,both
Texas,TX,Oldham County,1783.0,974.0,both
Texas,TX,Orange County,85722.0,36328.0,both
Texas,TX,Palo Pinto County,29747.0,13333.0,both
Texas,TX,Panola County,22838.0,11437.0,both
Texas,TX,Parker County,173494.0,90802.0,both
Texas,TX,Parmer County,9617.0,2504.0,both
Texas,TX,Pecos County,14623.0,4233.0,both
Texas,TX,Polk County,54186.0,24285.0,both
Texas,TX,Potter County,114647.0,32091.0,both
Texas,TX,Presidio County,5795.0,1994.0,both
Texas,TX,Rains County,12986.0,6554.0,both
Texas,TX,Randall County,148255.0,66854.0,both
Texas,TX,Reagan County,3141.0,949.0,both
Texas,TX,Real County,2854.0,1958.0,both
Texas,TX,Red River County,11678.0,5796.0,both
Texas,TX,Reeves County,11770.0,3439.0,both
Texas,TX,Refugio County,6666.0,3072.0,both
Texas,TX,Roberts County,840.0,570.0,both
Texas,TX,Robertson County,17267.0,8154.0,both
Texas,TX,Rockwall County,131307.0,62251.0,both
Texas,TX,Runnels County,9868.0,4056.0,both
Texas,TX,Rusk County,53079.0,21702.0,both
Texas,TX,Sabine County,10106.0,5581.0,both
Texas,TX,San Augustine County,7833.0,3747.0,both
Texas,TX,San Jacinto County,28936.0,12789.0,both
Texas,TX,San Patricio County,70660.0,25572.0,both
Texas,TX,San Saba County,5845.0,2703.0,both
Texas,TX,Schleicher County,2391.0,1108.0,both
Texas,TX,Scurry County,16212.0,5720.0,both
Texas,TX,Shackelford County,3229.0,1727.0,both
Texas,TX,Shelby County,24179.0,9948.0,both
Texas,TX,Sherman County,2678.0,872.0,both
Texas,TX,Smith County,245209.0,103815.0,both
Texas,TX,Somervell County,9888.0,5285.0,both
Texas,TX,Starr County,65934.0,16419.0,both
Texas,TX,Stephens County,9343.0,3761.0,both
Texas,TX,Sterling County,1397.0,629.0,both
Texas,TX,Stonewall County,1218.0,716.0,both
Texas,TX,Sutton County,3221.0,1400.0,both
Texas,TX,Swisher County,6955.0,2265.0,both
Texas,TX,Tarrant County,2182947.0,822680.0,both
Texas,TX,Taylor County,146836.0,55386.0,both
Texas,TX,Terrell County,687.0,405.0,both
Texas,TX,Terry County,11547.0,3419.0,both
Texas,TX,Throckmorton County,1526.0,900.0,both
Texas,TX,Titus County,31357.0,10208.0,both
Texas,TX,Tom Green County,119057.0,45438.0,both
Texas,TX,Travis County,1334961.0,580285.0,both
Texas,TX,Trinity County,14228.0,7374.0,both
Texas,TX,Tyler County,20382.0,9577.0,both
Texas,TX,Upshur County,43281.0,19882.0,both
Texas,TX,Upton County,3109.0,1303.0,both
Texas,TX,Uvalde County,24960.0,9769.0,both
Texas,TX,Val Verde County,47720.0,14578.0,both
Texas,TX,Van Zandt County,64000.0,27935.0,both
Texas,TX,Victoria County,91664.0,35239.0,both
Texas,TX,Walker County,81268.0,25170.0,both
Texas,TX,Waller County,63553.0,27545.0,both
Texas,TX,Ward County,10966.0,3764.0,both
Texas,TX,Washington County,37007.0,18208.0,both
Texas,TX,Webb County,269148.0,65845.0,both
Texas,TX,Wharton County,41739.0,16452.0,both
Texas,TX,Wheeler County,4804.0,2272.0,both
Texas,TX,Wichita County,130180.0,44497.0,both
Texas,TX,Wilbarger County,12522.0,4463.0,both
Texas,TX,Willacy County,20037.0,5563.0,both
Texas,TX,Williamson County,697191.0,308163.0,both
Texas,TX,Wilson County,54183.0,27270.0,both
Texas,TX,Winkler County,7414.0,1932.0,both
Texas,TX,Wise County,78097.0,38230.0,both
Texas,TX,Wood County,47921.0,24381.0,both
Texas,TX,Yoakum County,7468.0,2393.0,both
Texas,TX,Young County,18124.0,8309.0,both
Texas,TX,Zapata County,13736.0,4871.0,both
Texas,TX,Zavala County,9312.0,3492.0,both
Utah,UT,Beaver County,7233.0,3212.0,both
Utah,UT,Box Elder County,62684.0,28909.0,both
Utah,UT,Cache County,142393.0,60229.0,both
Utah,UT,Carbon County,20609.0,9445.0,both
Utah,UT,Daggett County,992.0,550.0,both
Utah,UT,Davis County,373207.0,166492.0,both
Utah,UT,Duchesne County,20477.0,8967.0,both
Utah,UT,Emery County,10144.0,5011.0,both
Utah,UT,Garfield County,5314.0,2811.0,both
Utah,UT,Grand County,9706.0,5300.0,both
Utah,UT,Iron County,64211.0,27876.0,both
Utah,UT,Juab County,13023.0,6518.0,both
Utah,UT,Kane County,8425.0,4486.0,both
Utah,UT,Millard County,13437.0,6385.0,both
Utah,UT,Morgan County,13000.0,6757.0,both
Utah,UT,Piute County,1550.0,963.0,both
Utah,UT,Rich County,2670.0,1447.0,both
Utah,UT,Salt Lake County,1185813.0,509492.0,both
Utah,UT,San Juan County,14358.0,6328.0,both
Utah,UT,Sanpete County,30277.0,12943.0,both
Utah,UT,Sevier County,22344.0,10926.0,both
Utah,UT,Summit County,42759.0,25876.0,both
Utah,UT,Tooele County,82051.0,33988.0,both
Utah,UT,Uintah County,37747.0,15831.0,both
Utah,UT,Utah County,719174.0,297944.0,both
Utah,UT,Wasatch County,37144.0,18354.0,both
Utah,UT,Washington County,202452.0,97243.0,both
Utah,UT,Wayne County,2614.0,1651.0,both
Utah,UT,Weber County,271926.0,112017.0,both
Virginia,VA,Accomack County,33239.0,17144.0,both
Virginia,VA,Albemarle County,115676.0,66740.0,both
Virginia,VA,Alexandria city,155230.0,80062.0,both
Virginia,VA,Alleghany County,14595.0,8277.0,both
Virginia,VA,Amelia County,13480.0,8032.0,both
Virginia,VA,Amherst County,31396.0,17303.0,both
Virginia,VA,Appomattox County,16864.0,9642.0,both
Virginia,VA,Arlington County,234162.0,128362.0,both
Virginia,VA,Augusta County,78247.0,44223.0,both
Virginia,VA,Bath County,4051.0,2582.0,both
Virginia,VA,Bedford County,81525.0,50830.0,both
Virginia,VA,Bland County,6179.0,3548.0,both
Virginia,VA,Botetourt County,34125.0,21893.0,both
Virginia,VA,Bristol city,16807.0,7479.0,both
Virginia,VA,Brunswick County,15749.0,7738.0,both
Virginia,VA,Buchanan County,19087.0,9327.0,both
Virginia,VA,Buckingham County,16978.0,7915.0,both
Virginia,VA,Buena Vista city,6566.0,2853.0,both
Virginia,VA,Campbell County,55270.0,31171.0,both
Virginia,VA,Caroline County,32640.0,17653.0,both
Virginia,VA,Carroll County,29239.0,16160.0,both
Virginia,VA,Charles City County,6610.0,4341.0,both
Virginia,VA,Charlotte County,11336.0,6006.0,both
Virginia,VA,Charlottesville city,44983.0,23303.0,both
Virginia,VA,Chesapeake city,253886.0,127493.0,both
Virginia,VA,Chesterfield County,383876.0,209730.0,both
Virginia,VA,Clarke County,15466.0,9782.0,both
Virginia,VA,Colonial Heights city,18393.0,8941.0,both
Virginia,VA,Covington city,5545.0,2475.0,both
Virginia,VA,Craig County,4843.0,3121.0,both
Virginia,VA,Culpeper County,54973.0,28553.0,both
Virginia,VA,Cumberland County,9878.0,5486.0,both
Virginia,VA,Danville city,41837.0,17667.0,both
Virginia,VA,Dickenson County,13640.0,7047.0,both
Virginia,VA,Dinwiddie County,28343.0,15589.0,both
Virginia,VA,Emporia city,5463.0,2178.0,both
Virginia,VA,Essex County,10598.0,6064.0,both
Virginia,VA,Fairfax County,1141878.0,584387.0,both
Virginia,VA,Fairfax city,25144.0,13445.0,both
Virginia,VA,Falls Church city,14685.0,8969.0,both
Virginia,VA,Fauquier County,75165.0,44537.0,both
Virginia,VA,Floyd County,15679.0,9625.0,both
Virginia,VA,Fluvanna County,28462.0,16678.0,both
Virginia,VA,Franklin County,55549.0,30912.0,both
Virginia,VA,Franklin city,8339.0,3876.0,both
Virginia,VA,Frederick County,95994.0,52040.0,both
Virginia,VA,Fredericksburg city,28928.0,13495.0,both
Virginia,VA,Galax city,6717.0,2717.0,both
Virginia,VA,Giles County,16457.0,9234.0,both
Virginia,VA,Gloucester County,40057.0,23149.0,both
Virginia,VA,Goochland County,27197.0,19616.0,both
Virginia,VA,Grayson County,15285.0,8104.0,both
Virginia,VA,Greene County,21301.0,12038.0,both
Virginia,VA,Greensville County,11133.0,4296.0,both
Virginia,VA,Halifax County,33432.0,17844.0,both
Virginia,VA,Hampton city,137098.0,62632.0,both
Virginia,VA,Hanover County,114148.0,73087.0,both
Virginia,VA,Harrisonburg city,51082.0,17245.0,both
Virginia,VA,Henrico County,334760.0,180642.0,both
Virginia,VA,Henry County,49702.0,25413.0,both
Virginia,VA,Highland County,2339.0,1529.0,both
Virginia,VA,Hopewell city,22752.0,9006.0,both
Virginia,VA,Isle of Wight County,40711.0,24672.0,both
Virginia,VA,James City County,82654.0,50892.0,both
Virginia,VA,King George County,28568.0,15362.0,both
Virginia,VA,King William County,19030.0,11561.0,both
Virginia,VA,King and Queen County,6720.0,4173.0,both
Virginia,VA,Lancaster County,10859.0,7279.0,both
Virginia,VA,Lee County,21745.0,10108.0,both
Virginia,VA,Lexington city,7528.0,2863.0,both
Virginia,VA,Loudoun County,436347.0,228208.0,both
Virginia,VA,Louisa County,41037.0,24067.0,both
Virginia,VA,Lunenburg County,12038.0,5879.0,both
Virginia,VA,Lynchburg city,79535.0,36715.0,both
Virginia,VA,Madison County,14128.0,8439.0,both
Virginia,VA,Manassas Park city,16361.0,5967.0,both
Virginia,VA,Manassas city,42696.0,16021.0,both
Virginia,VA,Martinsville city,13763.0,5658.0,both
Virginia,VA,Mathews County,8514.0,5929.0,both
Virginia,VA,Mecklenburg County,30648.0,16266.0,both
Virginia,VA,Middlesex County,10924.0,6882.0,both
Virginia,VA,Montgomery County,98666.0,46767.0,both
Virginia,VA,Nelson County,14705.0,9388.0,both
Virginia,VA,New Kent County,26134.0,16744.0,both
Virginia,VA,Newport News city,183118.0,75629.0,both
Virginia,VA,Norfolk city,230930.0,85643.0,both
Virginia,VA,Northampton County,12021.0,6832.0,both
Virginia,VA,Northumberland County,12391.0,8205.0,both
Virginia,VA,Norton city,3492.0,1643.0,both
Virginia,VA,Nottoway County,15566.0,6853.0,both
Virginia,VA,Orange County,38574.0,22247.0,both
Virginia,VA,Page County,23741.0,13211.0,both
Virginia,VA,Patrick County,17509.0,9698.0,both
Virginia,VA,Petersburg city,33309.0,13077.0,both
Virginia,VA,Pittsylvania County,59571.0,34100.0,both
Virginia,VA,Poquoson city,12635.0,8024.0,both
Virginia,VA,Portsmouth city,96793.0,41252.0,both
Virginia,VA,Powhatan County,32105.0,20841.0,both
Virginia,VA,Prince Edward County,22049.0,9424.0,both
Virginia,VA,Prince George County,42871.0,17596.0,both
Virginia,VA,Prince William County,489640.0,227591.0,both
Virginia,VA,Pulaski County,33655.0,17690.0,both
Virginia,VA,Radford city,16971.0,6550.0,both
Virginia,VA,Rappahannock County,7414.0,5038.0,both
Virginia,VA,Richmond County,9184.0,4161.0,both
Virginia,VA,Richmond city,229247.0,108143.0,both
Virginia,VA,Roanoke County,97026.0,56789.0,both
Virginia,VA,Roanoke city,97171.0,42128.0,both
Virginia,VA,Rockbridge County,22358.0,12752.0,both
Virginia,VA,Rockingham County,86568.0,48581.0,both
Virginia,VA,Russell County,25477.0,13525.0,both
Virginia,VA,Salem city,25600.0,13148.0,both
Virginia,VA,Scott County,21433.0,11057.0,both
Virginia,VA,Shenandoah County,45228.0,24380.0,both
Virginia,VA,Smyth County,29216.0,14420.0,both
Virginia,VA,Southampton County,17975.0,9831.0,both
Virginia,VA,Spotsylvania County,149588.0,79209.0,both
Virginia,VA,Stafford County,165428.0,83123.0,both
Virginia,VA,Staunton city,25915.0,13562.0,both
Virginia,VA,Suffolk city,100659.0,53352.0,both
Virginia,VA,Surry County,6593.0,4429.0,both
Virginia,VA,Sussex County,10757.0,4892.0,both
Virginia,VA,Tazewell County,39120.0,19858.0,both
Virginia,VA,Virginia Beach city,453649.0,227770.0,both
Virginia,VA,Warren County,41843.0,22561.0,both
Virginia,VA,Washington County,54050.0,29412.0,both
Virginia,VA,Waynesboro city,23182.0,11274.0,both
Virginia,VA,Westmoreland County,19013.0,10581.0,both
Virginia,VA,Williamsburg city,15847.0,7851.0,both
Virginia,VA,Winchester city,27617.0,11822.0,both
Virginia,VA,Wise County,35174.0,16776.0,both
Virginia,VA,Wythe County,28104.0,15439.0,both
Virginia,VA,York County,70952.0,39540.0,both
Vermont,VT,Addison County,37720.0,22396.0,both
Vermont,VT,Bennington County,37183.0,20552.0,both
Vermont,VT,Caledonia County,30610.0,16482.0,both
Vermont,VT,Chittenden County,169481.0,96405.0,both
Vermont,VT,Essex County,6010.0,3410.0,both
Vermont,VT,Franklin County,50994.0,26552.0,both
Vermont,VT,Grand Isle County,7467.0,4967.0,both
Vermont,VT,Lamoille County,26060.0,14757.0,both
Vermont,VT,Orange County,29943.0,17536.0,both
Vermont,VT,Orleans County,27516.0,14655.0,both
Vermont,VT,Rutland County,60271.0,33883.0,both
Vermont,VT,Washington County,60142.0,35058.0,both
Vermont,VT,Windham County,45966.0,25718.0,both
Vermont,VT,Windsor County,58101.0,34018.0,both
Washington,WA,Adams County,20820.0,5345.0,both
Washington,WA,Asotin County,22549.0,11396.0,both
Washington,WA,Benton County,215219.0,99947.0,both
Washington,WA,Chelan County,79997.0,41893.0,both
Washington,WA,Clallam County,77616.0,48390.0,both
Washington,WA,Clark County,521150.0,274795.0,both
Washington,WA,Columbia County,4053.0,2476.0,both
Washington,WA,Cowlitz County,112864.0,59020.0,both
Washington,WA,Douglas County,44798.0,21069.0,both
Washington,WA,Ferry County,7497.0,4096.0,both
Washington,WA,Franklin County,99034.0,31739.0,both
Washington,WA,Garfield County,2363.0,1343.0,both
Washington,WA,Grant County,102678.0,36069.0,both
Washington,WA,Grays Harbor County,77290.0,37638.0,both
Washington,WA,Island County,86267.0,52075.0,both
Washington,WA,Jefferson County,33714.0,24572.0,both
Washington,WA,King County,2271380.0,1122881.0,both
Washington,WA,Kitsap County,277658.0,155893.0,both
Washington,WA,Kittitas County,45508.0,26309.0,both
Washington,WA,Klickitat County,23589.0,13527.0,both
Washington,WA,Lewis County,86154.0,45112.0,both
Washington,WA,Lincoln County,11738.0,7107.0,both
Washington,WA,Mason County,68389.0,36502.0,both
Washington,WA,Okanogan County,43712.0,20617.0,both
Washington,WA,Pacific County,24200.0,14178.0,both
Washington,WA,Pend Oreille County,14361.0,8497.0,both
Washington,WA,Pierce County,928696.0,436685.0,both
Washington,WA,San Juan County,18566.0,12939.0,both
Washington,WA,Skagit County,131417.0,69837.0,both
Washington,WA,Skamania County,12640.0,7314.0,both
Washington,WA,Snohomish County,844761.0,415327.0,both
Washington,WA,Spokane County,551455.0,284958.0,both
Washington,WA,Stevens County,48837.0,28095.0,both
Washington,WA,Thurston County,299003.0,163637.0,both
Washington,WA,Wahkiakum County,4765.0,3053.0,both
Washington,WA,Walla Walla County,61568.0,29373.0,both
Washington,WA,Whatcom County,231919.0,137006.0,both
Washington,WA,Whitman County,48012.0,19845.0,both
Washington,WA,Yakima County,256643.0,88280.0,both
Wisconsin,WI,Adams County,21449.0,12853.0,both
Wisconsin,WI,Ashland County,16079.0,8933.0,both
Wisconsin,WI,Barron County,46833.0,26775.0,both
Wisconsin,WI,Bayfield County,16769.0,11204.0,both
Wisconsin,WI,Brown County,271417.0,148960.0,both
Wisconsin,WI,Buffalo County,13419.0,8091.0,both
Wisconsin,WI,Burnett County,17092.0,10807.0,both
Wisconsin,WI,Calumet County,53199.0,32860.0,both
Wisconsin,WI,Chippewa County,66970.0,38400.0,both
Wisconsin,WI,Clark County,34774.0,15315.0,both
Wisconsin,WI,Columbia County,58091.0,34843.0,both
Wisconsin,WI,Crawford County,15944.0,9084.0,both
Wisconsin,WI,Dane County,575347.0,364840.0,both
Wisconsin,WI,Dodge County,88231.0,50292.0,both
Wisconsin,WI,Door County,30562.0,20896.0,both
Wisconsin,WI,Douglas County,44264.0,25165.0,both
Wisconsin,WI,Dunn County,45794.0,25674.0,both
Wisconsin,WI,Eau Claire County,107903.0,63003.0,both
Wisconsin,WI,Florence County,4682.0,3158.0,both
Wisconsin,WI,Fond du Lac County,103948.0,58438.0,both
Wisconsin,WI,Forest County,9325.0,5095.0,both
Wisconsin,WI,Grant County,51409.0,27254.0,both
Wisconsin,WI,Green County,36951.0,22026.0,both
Wisconsin,WI,Green Lake County,19344.0,11033.0,both
Wisconsin,WI,Iowa County,23956.0,14647.0,both
Wisconsin,WI,Iron County,6228.0,4079.0,both
Wisconsin,WI,Jackson County,20855.0,10501.0,both
Wisconsin,WI,Jefferson County,85743.0,50035.0,both
Wisconsin,WI,Juneau County,26594.0,14528.0,both
Wisconsin,WI,Kenosha County,167488.0,90472.0,both
Wisconsin,WI,Kewaunee County,20690.0,12466.0,both
Wisconsin,WI,La Crosse County,120486.0,72242.0,both
Wisconsin,WI,Lafayette County,16945.0,8832.0,both
Wisconsin,WI,Langlade County,19404.0,11659.0,both
Wisconsin,WI,Lincoln County,28405.0,17188.0,both
Wisconsin,WI,Manitowoc County,81331.0,46235.0,both
Wisconsin,WI,Marathon County,138612.0,78675.0,both
Wisconsin,WI,Marinette County,42106.0,24364.0,both
Wisconsin,WI,Marquette County,15838.0,9406.0,both
Wisconsin,WI,Menominee County,4226.0,1572.0,both
Wisconsin,WI,Milwaukee County,916205.0,462766.0,both
Wisconsin,WI,Monroe County,46151.0,23321.0,both
Wisconsin,WI,Oconto County,39775.0,24881.0,both
Wisconsin,WI,Oneida County,38226.0,24837.0,both
Wisconsin,WI,Outagamie County,193234.0,111905.0,both
Wisconsin,WI,Ozaukee County,93460.0,63199.0,both
Wisconsin,WI,Pepin County,7441.0,4354.0,both
Wisconsin,WI,Pierce County,43026.0,25320.0,both
Wisconsin,WI,Polk County,45762.0,28212.0,both
Wisconsin,WI,Portage County,71024.0,43158.0,both
Wisconsin,WI,Price County,14102.0,8856.0,both
Wisconsin,WI,Racine County,196613.0,107402.0,both
Wisconsin,WI,Richland County,17197.0,9305.0,both
Wisconsin,WI,Rock County,164278.0,88113.0,both
Wisconsin,WI,Rusk County,14143.0,8261.0,both
Wisconsin,WI,Sauk County,65920.0,37574.0,both
Wisconsin,WI,Sawyer County,18552.0,11122.0,both
Wisconsin,WI,Shawano County,41109.0,23455.0,both
Wisconsin,WI,Sheboygan County,117752.0,67410.0,both
Wisconsin,WI,St. Croix County,96763.0,60477.0,both
Wisconsin,WI,Taylor County,20058.0,11172.0,both
Wisconsin,WI,Trempealeau County,30899.0,16066.0,both
Wisconsin,WI,Vernon County,31170.0,16579.0,both
Wisconsin,WI,Vilas County,23885.0,16101.0,both
Wisconsin,WI,Walworth County,105822.0,60465.0,both
Wisconsin,WI,Washburn County,16930.0,10953.0,both
Wisconsin,WI,Washington County,138168.0,91162.0,both
Wisconsin,WI,Waukesha County,412591.0,274845.0,both
Wisconsin,WI,Waupaca County,51388.0,30367.0,both
Wisconsin,WI,Waushara County,24934.0,14360.0,both
Wisconsin,WI,Winnebago County,171735.0,95166.0,both
Wisconsin,WI,Wood County,73939.0,42149.0,both
West Virginia,WV,Barbour County,15378.0,6395.0,both
West Virginia,WV,Berkeley County,132440.0,56102.0,both
West Virginia,WV,Boone County,20576.0,8142.0,both
West Virginia,WV,Braxton County,12162.0,5313.0,both
West Virginia,WV,Brooke County,21373.0,9782.0,both
West Virginia,WV,Cabell County,92082.0,35429.0,both
West Virginia,WV,Calhoun County,5959.0,2936.0,both
West Virginia,WV,Clay County,7783.0,3240.0,both
West Virginia,WV,Doddridge County,7680.0,2956.0,both
West Virginia,WV,Fayette County,39072.0,15620.0,both
West Virginia,WV,Gilmer County,7254.0,2344.0,both
West Virginia,WV,Grant County,10921.0,5568.0,both
West Virginia,WV,Greenbrier County,32149.0,14996.0,both
West Virginia,WV,Hampshire County,23649.0,10500.0,both
West Virginia,WV,Hancock County,28145.0,13030.0,both
West Virginia,WV,Hardy County,14251.0,6411.0,both
West Virginia,WV,Harrison County,64639.0,29495.0,both
West Virginia,WV,Jackson County,27593.0,12822.0,both
West Virginia,WV,Jefferson County,59787.0,29156.0,both
West Virginia,WV,Kanawha County,174805.0,75239.0,both
West Virginia,WV,Lewis County,16500.0,7048.0,both
West Virginia,WV,Lincoln County,19701.0,7187.0,both
West Virginia,WV,Logan County,30827.0,11469.0,both
West Virginia,WV,Marion County,55807.0,24634.0,both
West Virginia,WV,Marshall County,29405.0,13233.0,both
West Virginia,WV,Mason County,24765.0,10547.0,both
West Virginia,WV,McDowell County,17439.0,5425.0,both
West Virginia,WV,Mercer County,58057.0,23584.0,both
West Virginia,WV,Mineral County,26867.0,12904.0,both
West Virginia,WV,Mingo County,22023.0,8490.0,both
West Virginia,WV,Monongalia County,107718.0,41452.0,both
West Virginia,WV,Monroe County,12382.0,6367.0,both
West Virginia,WV,Morgan County,17649.0,9097.0,both
West Virginia,WV,Nicholas County,24169.0,10037.0,both
West Virginia,WV,Ohio County,41194.0,18689.0,both
West Virginia,WV,Pendleton County,6029.0,3425.0,both
West Virginia,WV,Pleasants County,7428.0,3348.0,both
West Virginia,WV,Pocahontas County,7765.0,3901.0,both
West Virginia,WV,Preston County,34099.0,14426.0,both
West Virginia,WV,Putnam County,56962.0,27507.0,both
West Virginia,WV,Raleigh County,72356.0,30966.0,both
West Virginia,WV,Randolph County,27350.0,11594.0,both
West Virginia,WV,Ritchie County,8167.0,4050.0,both
West Virginia,WV,Roane County,13743.0,5521.0,both
West Virginia,WV,Summers County,11581.0,5264.0,both
West Virginia,WV,Taylor County,16388.0,7265.0,both
West Virginia,WV,Tucker County,6604.0,3636.0,both
West Virginia,WV,Tyler County,7919.0,3617.0,both
West Virginia,WV,Upshur County,23529.0,9859.0,both
West Virginia,WV,Wayne County,37686.0,15747.0,both
West Virginia,WV,Webster County,8045.0,2998.0,both
West Virginia,WV,Wetzel County,13890.0,6168.0,both
West Virginia,WV,Wirt County,5000.0,2581.0,both
West Virginia,WV,Wood County,83052.0,37313.0,both
West Virginia,WV,Wyoming County,20277.0,7565.0,both
Wyoming,WY,Albany County,38257.0,17639.0,both
Wyoming,WY,Big Horn County,12018.0,5691.0,both
Wyoming,WY,Campbell County,47498.0,18236.0,both
Wyoming,WY,Carbon County,14334.0,6327.0,both
Wyoming,WY,Converse County,13809.0,6678.0,both
Wyoming,WY,Crook County,7592.0,4311.0,both
Wyoming,WY,Fremont County,39815.0,17060.0,both
Wyoming,WY,Goshen County,12642.0,6134.0,both
