state_name,state_code,county_name,population,total_votes,turnout,college_educated,households_total,households_mean_income,households_median_income,families_total,families_mean_income,families_median_income,_merge
Arkansas,AR,Greene County,46743.0,15820.0,0.33844639839120294,5540,17926,69475,56793,12003,80958,66830,both
Arkansas,AR,Hempstead County,19343.0,6089.0,0.31479088042185804,2077,7454,66635,47654,4690,85084,64925,both
Arkansas,AR,Hot Spring County,33258.0,12283.0,0.3693246737627037,3977,12101,67204,52644,8372,79069,64840,both
Arkansas,AR,Howard County,12533.0,4473.0,0.35689778983483605,1451,5169,62736,44492,3519,75812,59234,both
Arkansas,AR,Independence County,38320.0,14011.0,0.36563152400835075,4401,14515,77283,56009,10009,90350,65797,both
Arkansas,AR,Izard County,14169.0,5925.0,0.41816641964852846,2017,5027,61320,47728,2987,76199,59230,both
Arkansas,AR,Jackson County,16784.0,4775.0,0.28449714013346045,1643,6094,60764,41215,3768,75419,55253,both
Arkansas,AR,Jefferson County,63661.0,21608.0,0.339422880570522,9627,24334,66118,48552,15126,76239,61092,both
Arkansas,AR,Johnson County,26129.0,9059.0,0.3467028971640706,3281,10047,61307,44808,6679,74987,59943,both
Arkansas,AR,Lafayette County,6095.0,2325.0,0.38146021328958163,483,2564,51942,37237,1595,65852,59776,both
Arkansas,AR,Lawrence County,16318.0,5692.0,0.3488172570167913,1635,6437,63906,44164,4311,76404,61609,both
Arkansas,AR,Lee County,8201.0,2520.0,0.3072796000487745,415,2641,60647,36860,1632,72510,46875,both
Arkansas,AR,Lincoln County,12898.0,3372.0,0.26143588153202046,1178,3518,67605,51667,2446,78508,61970,both
Arkansas,AR,Little River County,11805.0,4899.0,0.4149936467598475,1513,4790,69554,52241,3152,84671,73583,both
Arkansas,AR,Logan County,21400.0,8205.0,0.383411214953271,2414,8484,72784,54237,5687,80984,70376,both
Arkansas,AR,Lonoke County,75944.0,30620.0,0.4031918255556726,10928,27817,88961,71449,19570,102387,85661,both
Arkansas,AR,Madison County,17775.0,7501.0,0.4219971870604782,1557,6381,73885,53888,4814,78096,61638,both
Arkansas,AR,Marion County,17514.0,7851.0,0.44826995546420006,2075,7296,61967,46953,4873,72282,58958,both
Arkansas,AR,Miller County,42415.0,15803.0,0.3725804550277025,4882,16311,68756,49983,10236,83151,61140,both
Arkansas,AR,Mississippi County,38663.0,10717.0,0.27719007836950055,3833,15381,76088,53428,10052,89912,62877,both
Arkansas,AR,Monroe County,6512.0,2433.0,0.37361793611793614,748,2819,57347,43955,1509,76198,68668,both
Arkansas,AR,Montgomery County,8620.0,3707.0,0.43004640371229697,1116,3752,65505,49015,2690,76772,59417,both
Arkansas,AR,Nevada County,8120.0,2907.0,0.35800492610837437,660,3402,52418,41761,2212,57895,49454,both
Arkansas,AR,Newton County,7071.0,3770.0,0.5331636260783482,762,3049,64637,47395,2024,74492,65455,both
Arkansas,AR,Ouachita County,21793.0,8626.0,0.3958151700087184,2458,8590,63323,49838,5522,77079,63918,both
Arkansas,AR,Perry County,10184.0,4584.0,0.45011783189316573,1258,3840,75452,60078,2792,85165,74960,both
Arkansas,AR,Phillips County,14961.0,4938.0,0.33005815119310206,1581,6179,54537,38874,3869,66890,50477,both
